age,code,company,gender,job,name
58岁,688616,杭州西力智能科技股份有限公司,男,财务总监,陈龙
56岁,688609,广东九联科技股份有限公司,男,"董事长,董事",詹启军
48岁,688608,恒玄科技(上海)股份有限公司,男,"董事长,董事",Liang Zhang
45岁,688608,恒玄科技(上海)股份有限公司,男,"副董事长,董事",赵国光
46岁,688608,恒玄科技(上海)股份有限公司,男,董事,周震
48岁,688606,杭州奥泰生物技术股份有限公司,男,"董事长,董事",高飞
79岁,688613,奥精医疗科技股份有限公司,女,董事,黄晚兰
77岁,688613,奥精医疗科技股份有限公司,男,董事,崔福斋
49岁,688613,奥精医疗科技股份有限公司,男,董事,金豫江
60岁,688613,奥精医疗科技股份有限公司,男,董事,刘建
59岁,688613,奥精医疗科技股份有限公司,男,独立董事,顾磊敏
40岁,688613,奥精医疗科技股份有限公司,女,独立董事,慕景丽
37岁,688613,奥精医疗科技股份有限公司,男,独立董事,栾依峥
50岁,688613,奥精医疗科技股份有限公司,女,监事会主席,张鑫
42岁,688613,奥精医疗科技股份有限公司,男,监事,郗砚彬
41岁,688613,奥精医疗科技股份有限公司,男,职工监事,宋天喜
57岁,688601,无锡力芯微电子股份有限公司,男,"董事长,董事",袁敏民
50岁,688618,深圳市三旺通信股份有限公司,男,独立董事,赖其寿
57岁,688618,深圳市三旺通信股份有限公司,男,独立董事,金江滨
32岁,688618,深圳市三旺通信股份有限公司,女,监事会主席,蔡超
30岁,688618,深圳市三旺通信股份有限公司,男,监事,张跃申
40岁,688618,深圳市三旺通信股份有限公司,男,职工监事,姚群
45岁,688618,深圳市三旺通信股份有限公司,男,总经理,熊伟
36岁,688618,深圳市三旺通信股份有限公司,女,董事会秘书,熊莹莹
47岁,688618,深圳市三旺通信股份有限公司,男,副总经理,吴健
41岁,688618,深圳市三旺通信股份有限公司,女,财务总监,袁玲
54岁,688611,杭州柯林电气股份有限公司,男,"董事长,董事",谢东
38岁,688619,罗普特科技集团股份有限公司,男,副总经理,张翔
39岁,688619,罗普特科技集团股份有限公司,女,副总经理,吴俊
47岁,688619,罗普特科技集团股份有限公司,男,副总经理,黄政堤
53岁,688619,罗普特科技集团股份有限公司,男,副总经理,王彪
54岁,688609,广东九联科技股份有限公司,男,"副董事长,董事",林榕
43岁,688609,广东九联科技股份有限公司,4,董事,胡嘉惠
51岁,688609,广东九联科技股份有限公司,男,董事,许华
48岁,688609,广东九联科技股份有限公司,男,独立董事,喻志勇
40岁,688609,广东九联科技股份有限公司,男,独立董事,肖浩
44岁,688609,广东九联科技股份有限公司,男,独立董事,李东
40岁,688609,广东九联科技股份有限公司,女,监事会主席,梁文娟
44岁,688609,广东九联科技股份有限公司,4,监事,王丽凤
40岁,688609,广东九联科技股份有限公司,女,职工监事,刘晓燕
61岁,688608,恒玄科技(上海)股份有限公司,女,董事,刘越
47岁,688608,恒玄科技(上海)股份有限公司,女,董事,汤晓冬
49岁,688608,恒玄科技(上海)股份有限公司,男,董事,Xiaojun Li
62岁,688608,恒玄科技(上海)股份有限公司,男,独立董事,王志华
55岁,688608,恒玄科技(上海)股份有限公司,男,独立董事,王艳辉
63岁,688608,恒玄科技(上海)股份有限公司,男,独立董事,戴继雄
37岁,688608,恒玄科技(上海)股份有限公司,女,监事会主席,黄律拯
41岁,688606,杭州奥泰生物技术股份有限公司,男,董事,陆维克
48岁,688606,杭州奥泰生物技术股份有限公司,男,董事,赵华芳
64岁,688606,杭州奥泰生物技术股份有限公司,女,独立董事,裘娟萍
42岁,688606,杭州奥泰生物技术股份有限公司,女,独立董事,谢诗蕾
42岁,688606,杭州奥泰生物技术股份有限公司,女,监事会主席,陈小英
50岁,688606,杭州奥泰生物技术股份有限公司,男,监事,高跃灿
42岁,688606,杭州奥泰生物技术股份有限公司,女,职工监事,钱芬芬
48岁,688606,杭州奥泰生物技术股份有限公司,男,总经理,高飞
44岁,688606,杭州奥泰生物技术股份有限公司,女,"董事会秘书,财务负责人",傅燕萍
41岁,688606,杭州奥泰生物技术股份有限公司,男,副总经理,陆维克
44岁,688613,奥精医疗科技股份有限公司,男,总经理,崔孟龙
38岁,688613,奥精医疗科技股份有限公司,男,"董事会秘书,副总经理",仇志烨
79岁,688613,奥精医疗科技股份有限公司,女,副总经理,黄晚兰
49岁,688613,奥精医疗科技股份有限公司,女,"副总经理,财务负责人",于秀荣
40岁,688613,奥精医疗科技股份有限公司,男,副总经理,田国峰
77岁,688613,奥精医疗科技股份有限公司,男,首席科学家,崔福斋
52岁,688601,无锡力芯微电子股份有限公司,男,董事,毛成烈
46岁,688601,无锡力芯微电子股份有限公司,男,董事,赵志东
46岁,688601,无锡力芯微电子股份有限公司,女,董事,李明
53岁,688601,无锡力芯微电子股份有限公司,男,董事,李国强
40岁,688601,无锡力芯微电子股份有限公司,女,董事,毕英
66岁,688601,无锡力芯微电子股份有限公司,男,独立董事,秦舒
58岁,688601,无锡力芯微电子股份有限公司,男,独立董事,眭鸿明
33岁,688601,无锡力芯微电子股份有限公司,女,独立董事,陈嘉琪
41岁,688601,无锡力芯微电子股份有限公司,男,监事会主席,夏勇杰
50岁,688600,安徽皖仪科技股份有限公司,男,"董事长,董事",臧牧
60岁,688607,江苏康众数字医疗科技股份有限公司,男,"董事长,董事",JIANQIANG LIU
40岁,688611,杭州柯林电气股份有限公司,女,董事,张艳萍
40岁,688611,杭州柯林电气股份有限公司,男,董事,崔福星
43岁,688611,杭州柯林电气股份有限公司,女,董事,陆俊英
57岁,688611,杭州柯林电气股份有限公司,男,独立董事,戴国骏
57岁,688611,杭州柯林电气股份有限公司,女,独立董事,缪兰娟
55岁,688611,杭州柯林电气股份有限公司,男,独立董事,毛卫民
54岁,688611,杭州柯林电气股份有限公司,男,监事会主席,徐学忠
42岁,688611,杭州柯林电气股份有限公司,男,监事,徐楷
57岁,688599,天合光能股份有限公司,男,"董事长,董事",高纪凡
56岁,688609,广东九联科技股份有限公司,男,总经理,詹启军
43岁,688609,广东九联科技股份有限公司,4,"董事会秘书,副总经理",胡嘉惠
51岁,688609,广东九联科技股份有限公司,男,副总经理,许华
48岁,688609,广东九联科技股份有限公司,男,财务总监,凌俊
52岁,688598,湖南金博碳素股份有限公司,男,"董事长,董事",廖寄乔
59岁,688597,北京煜邦电力技术股份有限公司,男,"董事长,董事",周德勤
59岁,688595,芯海科技(深圳)股份有限公司,男,"董事长,董事",卢国建
42岁,688601,无锡力芯微电子股份有限公司,男,监事,伍旻
36岁,688601,无锡力芯微电子股份有限公司,男,职工监事,王磊
57岁,688601,无锡力芯微电子股份有限公司,男,总经理,袁敏民
52岁,688601,无锡力芯微电子股份有限公司,男,"董事会秘书,副总经理",毛成烈
47岁,688601,无锡力芯微电子股份有限公司,男,副总经理,汪东
60岁,688601,无锡力芯微电子股份有限公司,男,副总经理,周宝明
55岁,688601,无锡力芯微电子股份有限公司,男,副总经理,张亮
54岁,688600,安徽皖仪科技股份有限公司,男,董事,黄文平
48岁,688600,安徽皖仪科技股份有限公司,男,董事,王腾生
38岁,688600,安徽皖仪科技股份有限公司,男,董事,卢涛
65岁,688600,安徽皖仪科技股份有限公司,男,独立董事,竺长安
75岁,688600,安徽皖仪科技股份有限公司,男,独立董事,刘长宽
44岁,688600,安徽皖仪科技股份有限公司,男,独立董事,罗彪
42岁,688600,安徽皖仪科技股份有限公司,男,监事会主席,王国东
39岁,688600,安徽皖仪科技股份有限公司,男,监事,陈然
42岁,688600,安徽皖仪科技股份有限公司,男,职工监事,魏彬松
50岁,688600,安徽皖仪科技股份有限公司,男,总经理,臧牧
46岁,688600,安徽皖仪科技股份有限公司,男,"董事会秘书,副总经理",王胜芳
44岁,688607,江苏康众数字医疗科技股份有限公司,女,董事,张萍
59岁,688607,江苏康众数字医疗科技股份有限公司,男,董事,高鹏
46岁,688607,江苏康众数字医疗科技股份有限公司,男,董事,汪剑飞
63岁,688607,江苏康众数字医疗科技股份有限公司,男,董事,刘建国
46岁,688607,江苏康众数字医疗科技股份有限公司,男,董事,何鲲
59岁,688607,江苏康众数字医疗科技股份有限公司,男,独立董事,蒋新华
58岁,688607,江苏康众数字医疗科技股份有限公司,女,独立董事,王美琪
45岁,688607,江苏康众数字医疗科技股份有限公司,男,独立董事,王强
41岁,688607,江苏康众数字医疗科技股份有限公司,男,监事会主席,郭涛
35岁,688607,江苏康众数字医疗科技股份有限公司,女,监事,吴艳丽
31岁,688607,江苏康众数字医疗科技股份有限公司,女,监事,张卫娅
51岁,688611,杭州柯林电气股份有限公司,男,职工监事,周康
54岁,688611,杭州柯林电气股份有限公司,男,总经理,谢东
40岁,688611,杭州柯林电气股份有限公司,女,"董事会秘书,副总经理",张艳萍
40岁,688611,杭州柯林电气股份有限公司,男,副总经理,谢炜
37岁,688611,杭州柯林电气股份有限公司,男,副总经理,许炳灿
38岁,688611,杭州柯林电气股份有限公司,男,副总经理,聂明军
43岁,688611,杭州柯林电气股份有限公司,男,副总经理,郑宏
39岁,688611,杭州柯林电气股份有限公司,女,副总经理,陈长翠
49岁,688611,杭州柯林电气股份有限公司,男,副总经理,汪业
54岁,688599,天合光能股份有限公司,男,董事,高纪庆
47岁,688599,天合光能股份有限公司,男,董事,曹博
53岁,688599,天合光能股份有限公司,男,董事,张开亮
53岁,688599,天合光能股份有限公司,男,董事,陈爱国
52岁,688599,天合光能股份有限公司,男,独立董事,刘维
51岁,688599,天合光能股份有限公司,男,独立董事,黄宏彬
51岁,688599,天合光能股份有限公司,男,独立董事,江百灵
56岁,688599,天合光能股份有限公司,女,监事会主席,姜艳红
42岁,688598,湖南金博碳素股份有限公司,男,董事,王冰泉
53岁,688598,湖南金博碳素股份有限公司,男,董事,王跃军
41岁,688598,湖南金博碳素股份有限公司,男,董事,李军
53岁,688598,湖南金博碳素股份有限公司,男,董事,胡晖
25岁,688598,湖南金博碳素股份有限公司,男,董事,廖雨舟
64岁,688598,湖南金博碳素股份有限公司,男,独立董事,刘洪波
52岁,688598,湖南金博碳素股份有限公司,男,独立董事,陈一鸣
50岁,688598,湖南金博碳素股份有限公司,女,独立董事,邓英
50岁,688597,北京煜邦电力技术股份有限公司,男,董事,计松涛
45岁,688597,北京煜邦电力技术股份有限公司,男,董事,黄朝华
47岁,688597,北京煜邦电力技术股份有限公司,男,董事,董岩
66岁,688597,北京煜邦电力技术股份有限公司,男,董事,杨晓琰
55岁,688597,北京煜邦电力技术股份有限公司,女,董事,霍丽萍
56岁,688597,北京煜邦电力技术股份有限公司,男,独立董事,杨之曙
75岁,688597,北京煜邦电力技术股份有限公司,男,独立董事,金元
64岁,688597,北京煜邦电力技术股份有限公司,男,独立董事,寇日明
45岁,688597,北京煜邦电力技术股份有限公司,女,监事会主席,陈默
37岁,688597,北京煜邦电力技术股份有限公司,女,监事,王佳艺
36岁,688597,北京煜邦电力技术股份有限公司,男,职工监事,林楠
59岁,688597,北京煜邦电力技术股份有限公司,男,总裁,周德勤
46岁,688595,芯海科技(深圳)股份有限公司,男,董事,刘维明
46岁,688595,芯海科技(深圳)股份有限公司,男,董事,万巍
47岁,688595,芯海科技(深圳)股份有限公司,女,董事,谭兰兰
51岁,688601,无锡力芯微电子股份有限公司,女,财务负责人,董红
54岁,688600,安徽皖仪科技股份有限公司,男,副总经理,黄文平
48岁,688600,安徽皖仪科技股份有限公司,男,副总经理,王腾生
44岁,688600,安徽皖仪科技股份有限公司,男,副总经理,臧辉
51岁,688600,安徽皖仪科技股份有限公司,女,财务总监,周先云
60岁,688607,江苏康众数字医疗科技股份有限公司,男,总经理,JIANQIANG LIU
44岁,688607,江苏康众数字医疗科技股份有限公司,女,"董事会秘书,财务总监",张萍
59岁,688607,江苏康众数字医疗科技股份有限公司,男,副总经理,高鹏
56岁,688607,江苏康众数字医疗科技股份有限公司,男,副总经理,杨儒平
49岁,688611,杭州柯林电气股份有限公司,女,财务总监,杨寓画
63岁,688596,上海正帆科技股份有限公司,男,"董事长,董事",俞东雷
59岁,688599,天合光能股份有限公司,男,监事,张银华
49岁,688599,天合光能股份有限公司,男,监事,冯小玉
